mu,binarization_residual,is_binarized,energy,binary_cut_value,gradient_norm,theta_0,theta_1,theta_2,hess_eig_0,hess_eig_1,hess_eig_2
0.3251080540270135,0.8077200267901191,0,-1.271942413121501,2.0,0.00039467985677827717,-2.2198656225360307,2.20131805182173,-0.007417107246460731,0.026170071692014803,1.0779143471776365,1.9966738889716653
0.32810905452726363,0.8066881530522839,0,-1.2700132892187828,2.0,0.0003878599586325468,-2.2207946745268994,2.203066184600466,-0.007081414258009606,0.026915725550057456,1.073836503332515,2.002130035018518
0.3311100550275137,0.8056551258572401,0,-1.2680880152039007,2.0,0.00038062401688750326,-2.2217380628357373,2.2048121030188472,-0.0067531959855493704,0.02767563093418037,1.0697549950504255,2.007603224499857
0.3341110555277639,0.8046212015258466,0,-1.2661666113443961,2.0,0.0003729980042830389,-2.222696288777633,2.2065553964564177,-0.006432776126152437,0.028449936260740955,1.0656698104293982,2.0130935156762564
0.337112056028014,0.803586613917557,0,-1.2642490981244041,2.0,0.00036500905210719395,-2.2236698144767715,2.2082956958464584,-0.0061204454146594174,0.029238791542947576,1.0615809355815995,2.0186009695279443
0.3401130565282641,0.8025515739129091,0,-1.2623354962468132,2.0,0.00035668529517787,-2.2246590624619182,2.2100326740295717,-0.005816461553303541,0.03004234841556192,1.0574883546846943,2.024125649707284
0.3431140570285142,0.801516269018872,0,-1.2604258266346435,2.0,0.00034805571210546477,-2.225664415461551,2.211766045899677,-0.005521049296370764,0.030860760150096256,1.0533920500488587,2.0296676224788697
0.34611505752876437,0.8004808630972817,0,-1.2585201104316848,2.0,0.0003391499620968856,-2.226686216396416,2.213495568346086,-0.005234400686359703,0.031694181660969344,1.0492920021975847,2.0352269566489203
0.3491160580290145,0.7994454962156192,0,-1.2566183690024382,2.0,0.00032999821957289315,-2.2277247685657664,2.2152210399967665,-0.004956675436995273,0.032542769503179726,1.045188189960522,2.0408037234855554
0.3521170585292646,0.7984102846184592,0,-1.2547206239314255,2.0,0.00032063100788489395,-2.228780336022297,2.216942300769192,-0.004688001457586748,0.03340668186217031,1.0410805905763991,2.0463979966316765
